room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
6909721,1472,20509940,Entire home/apt,,Edinburgh,,New Town,8,4.5,2,0.0,,133.0,,CODE Penthouse Apartment,2017-07-22 03:36:10.295441,55.951723,-3.201816,0101000020E6100000EE79FEB4519D09C0EEEC2B0FD2F94B40
11288048,1472,58975798,Entire home/apt,,Edinburgh,,Dalry,7,4.5,7,2.0,,134.0,,2 bed ground floor apt with parking,2017-07-22 03:36:10.291688,55.943908,-3.220115,0101000020E610000050DF32A7CBC209C0653733FAD1F84B40
13708208,1472,65554151,Entire home/apt,,Edinburgh,,Tollcross,34,5.0,4,1.0,,127.0,,Edinburgh City  Castle View Apartment,2017-07-22 03:36:09.157621,55.946737,-3.197019,0101000020E610000066868DB27E9309C0E27492AD2EF94B40
13706977,1472,11362736,Entire home/apt,,Edinburgh,,Murrayfield,4,4.5,6,2.0,,140.0,,Big Central Flat- Walk Everywhere! Sleeps 4-6ppl,2017-07-22 03:36:09.153990,55.950094,-3.218072,0101000020E6100000F16261889CBE09C01B1021AE9CF94B40
15854333,1472,67627134,Entire home/apt,,Edinburgh,,Stockbridge,3,5.0,4,2.0,,131.0,,Bright Central Festival Flat in Trendy Stockbridge,2017-07-22 03:36:09.150392,55.958915,-3.214733,0101000020E6100000CAF962EFC5B709C069520ABABDFA4B40
12588615,1472,32421879,Entire home/apt,,Edinburgh,,Tollcross,10,5.0,4,1.0,,134.0,,Luxury Quartermile Apartment,2017-07-22 03:36:09.146801,55.944319,-3.194789,0101000020E6100000E0F60489ED8E09C0E7FEEA71DFF84B40
2081006,1472,6200921,Entire home/apt,,Edinburgh,,Tollcross,4,5.0,2,1.0,,133.0,,Quartermile Luxury Apartment,2017-07-22 03:36:09.144763,55.944704,-3.192103,0101000020E610000039B5334C6D8909C04033880FECF84B40
5015635,1472,23446900,Entire home/apt,,Edinburgh,,Tollcross,25,4.5,6,2.0,,134.0,,Grassmarket - very central,2017-07-22 03:36:07.576048,55.947424,-3.198167,0101000020E6100000E52B8194D89509C006B98B3045F94B40
18146415,1472,45157764,Entire home/apt,,Edinburgh,,Broughton,2,0.0,6,2.0,,134.0,,Modern Apartment With Private Terrace,2017-07-22 03:36:07.573913,55.964428,-3.195362,0101000020E6100000990CC7F3199009C060AC6F6072FB4B40
9750074,1472,29168700,Entire home/apt,,Edinburgh,,Dean,3,4.0,3,2.0,,127.0,,Spacious 2 Bed Flat in Stockbridge,2017-07-22 03:36:07.571180,55.957582,-3.216948,0101000020E6100000FB75A73B4FBC09C0809E060C92FA4B40
18988378,1472,36559544,Entire home/apt,,Edinburgh,,Fountainbridge,0,0.0,4,2.0,,134.0,,Central Modern 2 bedroom Apartment.,2017-07-22 03:36:07.565857,55.944265,-3.212408,0101000020E610000028452BF702B309C0F4E0EEACDDF84B40
5773912,1472,15487961,Entire home/apt,,Edinburgh,,Tollcross,30,5.0,3,1.0,,134.0,,Modern and bright one bedroom flat.,2017-07-22 03:36:07.563163,55.943819,-3.195068,0101000020E610000012F8C3CF7F8F09C0F52B9D0FCFF84B40
12837885,1472,13481981,Entire home/apt,,Edinburgh,,Tollcross,40,4.5,3,1.0,,133.0,,Websters Land,2017-07-22 03:36:07.558887,55.946397,-3.198986,0101000020E610000015E5D2F8859709C02904728923F94B40
8018175,1472,7768900,Entire home/apt,,Edinburgh,,Dean,1,0.0,7,3.0,,134.0,,City centre apartment.,2017-07-22 03:36:07.551447,55.957975,-3.220345,0101000020E61000006CB2463D44C309C05BB1BFEC9EFA4B40
17375456,1472,11580027,Entire home/apt,,Edinburgh,,New Town,0,0.0,4,1.0,,134.0,,Charming New Town Home,2017-07-22 03:36:05.943310,55.955946,-3.198566,0101000020E6100000C1C760C5A99609C0FA5E43705CFA4B40
9402878,1472,646220,Entire home/apt,,Edinburgh,,Fountainbridge,4,5.0,5,2.0,,134.0,,The Gardner's Crescent Residence,2017-07-22 03:36:05.939035,55.944535,-3.21034,0101000020E61000003B53E8BCC6AE09C0B476DB85E6F84B40
16041073,1472,1547432,Entire home/apt,,Edinburgh,,Dean,1,0.0,4,2.0,,134.0,,South Learmonth Gardens Apartment,2017-07-22 03:36:05.933786,55.956431,-3.217642,0101000020E610000065E3C116BBBD09C0B7F0BC546CFA4B40
1391410,1472,2562544,Entire home/apt,,Edinburgh,,Dalry,32,4.5,2,1.0,,133.0,,Perfect City Centre & Conference ,2017-07-22 03:36:05.923212,55.94411,-3.220859,0101000020E6100000D63730B951C409C0CDE9B298D8F84B40
17755196,1472,63855917,Entire home/apt,,Edinburgh,,Tollcross,3,5.0,6,3.0,,135.0,,Edinburgh Festival Square - 3 bed - City Centre,2017-07-22 03:36:05.920746,55.947841,-3.204911,0101000020E6100000AAB9DC60A8A309C06A6798DA52F94B40
1972893,1472,10186927,Entire home/apt,,Edinburgh,,Calton,29,4.5,7,3.0,,134.0,,Incredibly central 18th c 3bdr flat,2017-07-22 03:36:05.918184,55.955371,-3.185828,0101000020E6100000DE72F563937C09C0FE45D09849FA4B40
19206992,1472,57876673,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,2,1.0,,134.0,,Central Grassmarket,2017-07-22 03:36:05.916186,55.947734,-3.196455,0101000020E6100000DF15C1FF569209C054A703594FF94B40
10447136,1472,53821109,Entire home/apt,,Edinburgh,,Dean,12,5.0,4,1.0,,134.0,,Modern Flat in Dean Village,2017-07-22 03:36:05.914058,55.952006,-3.21881,0101000020E6100000554D10751FC009C042CC2555DBF94B40
662990,1472,646220,Entire home/apt,,Edinburgh,,Stockbridge,2,0.0,2,1.0,,134.0,,The Broughton Road Residence,2017-07-22 03:36:05.909918,55.961808,-3.196577,0101000020E6100000952A51F6969209C0FD8348861CFB4B40
2932268,1472,12805234,Entire home/apt,,Edinburgh,,New Town,12,5.0,3,1.0,,134.0,,Handsome Stockbridge Apartment     ,2017-07-22 03:36:05.907181,55.956182,-3.208694,0101000020E6100000ADF886C267AB09C00E83F92B64FA4B40
19854991,1472,134931899,Entire home/apt,,Edinburgh,,Murrayfield,0,0.0,4,2.0,,134.0,,Lansdowne Apartment,2017-07-22 03:36:04.077183,55.94712,-3.216717,0101000020E6100000DAE55B1FD6BB09C09AB1683A3BF94B40
19029284,1472,17278359,Entire home/apt,,Edinburgh,,Trinity,0,0.0,4,2.0,,161.0,,"Edinburgh Festival Let, down by the Sea",2017-07-22 03:43:06.120958,55.980555,-3.209943,0101000020E61000006A317898F6AD09C0F37684D382FD4B40
3375353,1472,646220,Entire home/apt,,Edinburgh,,Newhaven,7,4.5,6,3.0,,153.0,,The Waterfront View Residence,2017-07-22 03:43:06.102578,55.985169,-3.190467,0101000020E6100000E4BCFF8F138609C03A048E041AFE4B40
19917924,1472,135912053,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,10,4.0,,173.0,,"Penthouse Duplex, Sea View, 4 Bedroom Apartment",2017-07-22 03:43:03.862733,55.984392,-3.193131,0101000020E61000000EC00644888B09C0D6389B8E00FE4B40
13610274,1472,68215228,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,4,2.0,,174.0,,Penthouse Apartment Available for August,2017-07-22 03:42:59.224460,55.951784,-3.143986,0101000020E6100000A4A7C821E22609C0946DE00ED4F94B40
8059509,1472,42568729,Entire home/apt,,Edinburgh,,Leith Links,1,0.0,4,2.0,,167.0,,Hermitage House,2017-07-22 03:42:59.222273,55.965004,-3.16162,0101000020E61000004209336DFF4A09C02D41464085FB4B40
13861059,1472,20771994,Entire home/apt,,Edinburgh,,New Town,2,0.0,6,3.0,,161.0,,Stunning 3 bedroom property Edinburgh New Town,2017-07-22 03:42:59.219759,55.95995,-3.193447,0101000020E61000001213D4F02D8C09C0C9E53FA4DFFA4B40
11771230,1472,17254691,Entire home/apt,,Edinburgh,,Leith Links,0,0.0,5,4.0,,167.0,,Modern twist on traditional 'double upper',2017-07-22 03:42:59.208094,55.968754,-3.161192,0101000020E6100000C00303081F4A09C041EF8D2100FC4B40
19879144,1472,121628228,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,2,1.0,,161.0,,Edinburgh Festival Apartment,2017-07-22 03:42:59.205961,55.958316,-3.171218,0101000020E610000069E4F38AA75E09C0E59D4319AAFA4B40
15448431,1472,51062954,Entire home/apt,,Edinburgh,,New Town,7,4.5,4,2.0,,147.0,,"New Town,  Georgian 2 BD Drawing Room Flat",2017-07-22 03:42:59.203038,55.957472,-3.191659,0101000020E61000005DDF8783848809C0F96A47718EFA4B40
5623897,1472,23367929,Entire home/apt,,Edinburgh,,Calton,4,5.0,4,2.0,,170.0,,"Edinburgh City, Murano apartment",2017-07-22 03:42:58.098917,55.962872,-3.177612,0101000020E610000068041BD7BF6B09C0F71DC3633FFB4B40
8535816,1472,13989347,Entire home/apt,,Edinburgh,,Meadowbank,7,5.0,4,1.0,,161.0,,Edinburgh Festival 2017,2017-07-22 03:42:58.094670,55.954501,-3.150216,0101000020E6100000FFAF3A72A43309C0E97FB9162DFA4B40
9602885,1472,15649274,Entire home/apt,,Edinburgh,,Portobello,9,5.0,8,4.0,,161.0,,Edinburgh Seaside family cottage,2017-07-22 03:42:58.092481,55.953112,-3.111533,0101000020E6100000ED65DB696BE408C06BB6F292FFF94B40
7545451,1472,39538289,Entire home/apt,,Edinburgh,,Calton,3,4.5,5,2.0,,174.0,,Bright fresh flat in prime location,2017-07-22 03:42:58.088501,55.959845,-3.178145,0101000020E61000003F912749D76C09C0541D7233DCFA4B40
17263894,1472,65495102,Entire home/apt,,Edinburgh,,New Town,0,0.0,6,3.0,,174.0,,Historic Apartment in Town Centre 3 beds 2 baths,2017-07-22 03:42:58.080494,55.958419,-3.199962,0101000020E6100000C28A53AD859909C0B96E4A79ADFA4B40
9083894,1472,12650582,Entire home/apt,,Edinburgh,,Restalrig,0,0.0,4,2.0,,161.0,,2 Bed Flat / Free Parking / Close to City Centre,2017-07-22 03:42:56.602302,55.959342,-3.148112,0101000020E610000045292158552F09C0F1D6F9B7CBFA4B40
19379882,1472,17104812,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,6,3.0,,167.0,,Modern 3 Bed Apartment with Parking!,2017-07-22 03:42:56.593053,55.986632,-3.189476,0101000020E6100000E2033BFE0B8409C0F29716F549FE4B40
1194366,1472,6526796,Entire home/apt,,Edinburgh,,Holyrood,64,5.0,4,2.0,,153.0,,Chic Apartment in The Old Town,2017-07-22 03:42:56.590494,55.950999,-3.186434,0101000020E610000054E6E61BD17D09C0ADC3D155BAF94B40
2718642,1472,13912479,Entire home/apt,,Edinburgh,,Holyrood,16,5.0,4,2.0,,153.0,,Great Old Town 2 bed apartment w/ parking,2017-07-22 03:42:56.588518,55.951809,-3.178367,0101000020E61000002D7C7DAD4B6D09C0EC8497E0D4F94B40
15855737,1472,102747467,Entire home/apt,,Edinburgh,,Lorne,1,0.0,4,2.0,,161.0,,Spacious 2 bedroom flat on the Shore,2017-07-22 03:42:56.584438,55.978831,-3.168176,0101000020E6100000DAC69FA86C5809C0CEA78E554AFD4B40
9402884,1472,646220,Entire home/apt,,Edinburgh,,Broughton,12,4.0,8,3.0,,174.0,,The Annandale Street Residence,2017-07-22 03:42:56.582231,55.962206,-3.186211,0101000020E6100000603E59315C7D09C0EB01F39029FB4B40
622532,1472,173941,Entire home/apt,,Edinburgh,,Broughton,102,4.5,9,3.0,,167.0,,"Luxury, City Centre, Free Wifi - G",2017-07-22 03:42:56.578184,55.962883,-3.186316,0101000020E6100000B5C5353E937D09C0EB6F09C03FFB4B40
19889704,1472,34831357,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,2,1.0,,147.0,,Peaceful modern apartment in the heart of Leith,2017-07-22 03:42:56.575884,55.975394,-3.172303,0101000020E610000081053065E06009C0795BE9B5D9FC4B40
17614941,1472,6242094,Entire home/apt,,Edinburgh,,Calton,1,0.0,4,1.0,,153.0,,Brunton Terrace,2017-07-22 03:42:56.573799,55.95821,-3.173419,0101000020E61000004A0A2C80296309C09F5912A0A6FA4B40
8224807,1472,10985072,Entire home/apt,,Edinburgh,,Tollcross,51,5.0,4,2.0,,152.0,,Lovely Apartment Royal Mile,2017-07-22 03:42:56.569347,55.949293,-3.193625,0101000020E6100000068195438B8C09C02EA9DA6E82F94B40
850755,1472,646220,Entire home/apt,,Edinburgh,,New Town,3,5.0,4,2.0,,161.0,,The Hart Street Residence,2017-07-22 03:42:56.565265,55.957408,-3.189048,0101000020E610000061FE0A992B8309C0E27668588CFA4B40
14551028,1472,39527062,Entire home/apt,,Edinburgh,,Trinity,35,5.0,6,3.0,,158.0,,"Beautiful home, private garden.  Free parking!",2017-07-22 03:42:56.562622,55.979519,-3.198844,0101000020E6100000ED0BE8853B9709C0C367EBE060FD4B40
9790558,1472,39282107,Entire home/apt,,Edinburgh,,Leith Links,8,5.0,4,2.0,,174.0,,"2 bed flat, Edinburgh, Easter Road",2017-07-22 03:42:56.560138,55.966981,-3.166839,0101000020E6100000299485AFAF5509C03B6D8D08C6FB4B40
16009977,1472,65052193,Entire home/apt,,Edinburgh,,Calton,2,0.0,4,2.0,,174.0,,Bright Cenral Flat with Garden,2017-07-22 03:42:56.553509,55.959137,-3.174234,0101000020E610000064CF9ECBD46409C018B14F00C5FA4B40
18474008,1472,44429084,Entire home/apt,,Edinburgh,,Milton,0,0.0,3,2.0,,153.0,,Beautiful 2 bedroom flat by Edinburgh's seaside,2017-07-22 03:42:55.056855,55.949988,-3.09828,0101000020E61000009ACE4E0647C908C0D5CBEF3499F94B40
17034410,1472,87469736,Entire home/apt,,Edinburgh,,Southside,20,4.0,6,2.0,,156.0,,Historic Edinburgh Apartment for 6,2017-07-22 03:42:55.054731,55.94691,-3.183813,0101000020E61000001EA33CF3727809C0B020CD5834F94B40
6459257,1472,474757,Entire home/apt,,Edinburgh,,Tollcross,39,4.0,7,3.0,,173.0,,AJEM 29Brougham St 3 bed central ap,2017-07-22 03:42:55.052515,55.942781,-3.20237,0101000020E61000003C889D29749E09C024253D0CADF84B40
11941180,1472,63751654,Entire home/apt,,Edinburgh,,Newhaven,6,4.5,4,2.0,,161.0,,"Modern, spacious 2 bed apartment",2017-07-22 03:42:55.049924,55.985367,-3.189861,0101000020E61000006F490ED8D58409C060C77F8120FE4B40
13473514,1472,5034201,Entire home/apt,,Edinburgh,,Meadowbank,2,0.0,2,1.0,,161.0,,Lovely flat near city centre-Festival Let,2017-07-22 03:42:55.046741,55.958615,-3.169779,0101000020E61000007461A417B55B09C03F3A75E5B3FA4B40
3428477,1472,646220,Entire home/apt,,Edinburgh,,Tollcross,9,5.0,4,2.0,,174.0,,The Castle Esplanade Residence,2017-07-22 03:42:55.043999,55.949044,-3.195733,0101000020E6100000D7FB8D76DC9009C0863B17467AF94B40
9337385,1472,4854702,Entire home/apt,,Edinburgh,,Calton,72,5.0,6,2.0,,153.0,,Central 2-bed with Patio & Parking,2017-07-22 03:42:55.041309,55.958948,-3.186874,0101000020E610000019C8B3CBB77E09C04548DDCEBEFA4B40
11350540,1472,59441420,Entire home/apt,,Edinburgh,,New Town,1,0.0,4,2.0,,161.0,,Beautiful Georgian flat,2017-07-22 03:42:55.035256,55.956459,-3.188441,0101000020E6100000E6CDE15AED8109C0817B9E3F6DFA4B40
18421451,1472,12516383,Entire home/apt,,Edinburgh,,Portobello,0,0.0,4,2.0,,161.0,,Charming flat for rent for the Edinburgh Festival,2017-07-22 03:42:55.026413,55.953997,-3.111774,0101000020E6100000475854C4E9E408C0B6BDDD921CFA4B40
19758185,1472,76415320,Entire home/apt,,Edinburgh,,Holyrood,0,0.0,3,1.0,,153.0,,Spacious 1 Bedroom Flat Central Location Edinburgh,2017-07-22 03:42:53.756407,55.95564,-3.164442,0101000020E6100000EEB5A0F7C65009C0EE5F596952FA4B40
7327728,1472,38387740,Entire home/apt,,Edinburgh,,Holyrood,2,0.0,2,1.0,,174.0,,Central 1 bedroom festival flat,2017-07-22 03:42:53.754105,55.951407,-3.176316,0101000020E6100000A017EE5C186909C0BE175FB4C7F94B40
5614887,1472,2803600,Entire home/apt,,Edinburgh,,Stockbridge,30,5.0,7,3.0,,174.0,,Beautiful Inverleith Apt sleeps 7,2017-07-22 03:42:53.746777,55.964101,-3.20269,0101000020E610000057CF49EF1B9F09C03C855CA967FB4B40
8114018,1472,42845763,Entire home/apt,,Edinburgh,,Calton,73,5.0,5,3.0,,147.0,,Central boutique colonies house.,2017-07-22 03:42:53.742994,55.958695,-3.17212,0101000020E610000071E65773806009C05BEB8B84B6FA4B40
14263676,1472,81736194,Entire home/apt,,Edinburgh,,Holyrood,13,5.0,4,2.0,,174.0,,House in the sky,2017-07-22 03:42:53.734656,55.946491,-3.179713,0101000020E610000011548D5E0D7009C0AB7AF99D26F94B40
15825063,1472,12386789,Entire home/apt,,Edinburgh,,Broughton,1,0.0,6,2.0,,173.0,,Bright Beautiful Central Flat,2017-07-22 03:42:52.428737,55.963736,-3.19249,0101000020E6100000D1747632388A09C02AFD84B35BFB4B40
17584558,1472,70311023,Entire home/apt,,Edinburgh,,Calton,0,0.0,4,2.0,,174.0,,Luxury City Centre 2Bd Flat in quiet Cul-de-Sac,2017-07-22 03:42:52.422586,55.959023,-3.185955,0101000020E6100000B0389CF9D57C09C0508E0244C1FA4B40
6588565,1472,14169769,Entire home/apt,,Edinburgh,,Prestonfield,13,4.5,4,2.0,,167.0,,Stylish Southside Two Bedroom Apartment,2017-07-22 03:42:52.418876,55.937363,-3.179376,0101000020E6100000957F2DAF5C6F09C07FBDC282FBF74B40
13720447,1472,7201461,Entire home/apt,,Edinburgh,,Lorne,10,5.0,2,1.0,,153.0,,Rooftop Design loft with incredible views,2017-07-22 03:42:52.415212,55.973478,-3.167764,0101000020E6100000B491EBA6945709C010B056ED9AFC4B40
7832395,1472,41245688,Entire home/apt,,Edinburgh,,Leith Links,2,0.0,4,2.0,,161.0,,Edinburgh Tenament - Festival Ready,2017-07-22 03:42:52.412956,55.965313,-3.169985,0101000020E6100000077C7E18215C09C0ABB35A608FFB4B40
13953386,1472,83077116,Entire home/apt,,Edinburgh,,Harbour,4,5.0,4,2.0,,174.0,,Bright modern 2 bedroom/2 bathroom flat,2017-07-22 03:42:52.405659,55.973779,-3.167939,0101000020E610000097C80567F05709C00B444FCAA4FC4B40
6944513,1472,14169769,Entire home/apt,,Edinburgh,,New Town,4,5.0,3,1.0,,161.0,,One bedroom Georgian apartment,2017-07-22 03:42:52.400681,55.957107,-3.197719,0101000020E6100000F261F6B2ED9409C0E7E26F7B82FA4B40
19515350,1472,28100093,Entire home/apt,,Edinburgh,,Lorne,0,0.0,4,1.0,,167.0,,Bright and comfortable flat in Leith,2017-07-22 03:42:52.398328,55.96809,-3.171176,0101000020E61000007AE1CE85915E09C0D5CA845FEAFB4B40
11748357,1472,17516628,Entire home/apt,,Edinburgh,,Holyrood,86,5.0,2,1.0,,146.0,,"Stylish Penthouse, near Holyrood Palace",2017-07-22 03:42:52.395343,55.956555,-3.167617,0101000020E61000007007EA94475709C0A3E9EC6470FA4B40
15961654,1472,72886258,Entire home/apt,,Edinburgh,,Restalrig,1,0.0,4,2.0,,160.0,,"Top floor 2 Bedroom 2 Bathroom, free parking, wifi",2017-07-22 03:42:51.333066,55.960707,-3.161771,0101000020E61000009C8713984E4B09C0E6046D72F8FA4B40
17345658,1472,70889975,Entire home/apt,,Edinburgh,,Calton,24,4.5,6,3.0,,167.0,,STONE BUILD FLAT IN THE CITY CENTRE,2017-07-22 03:42:51.331004,55.958996,-3.179399,0101000020E6100000187B2FBE686F09C0567F8461C0FA4B40
12386005,1472,66957739,Entire home/apt,,Edinburgh,,Newhaven,19,5.0,5,3.0,,167.0,,Stylish Sea view Apartment,2017-07-22 03:42:51.328371,55.98363,-3.192832,0101000020E61000006AFAEC80EB8A09C0A7AE7C96E7FD4B40
19826341,1472,12307501,Entire home/apt,,Edinburgh,,Broughton,0,0.0,2,2.0,,161.0,,Sunny 2 bedroom flat a 15 minute walk from centre,2017-07-22 03:42:51.323155,55.962289,-3.189932,0101000020E610000003B68311FB8409C0782634492CFB4B40
3205745,1472,16243252,Entire home/apt,,Edinburgh,,Restalrig,65,5.0,6,2.0,,147.0,,"Modern,Spacious City Apartment Free Parking & WiFi",2017-07-22 03:42:49.669620,55.96039,-3.162886,0101000020E61000005FCFD72C974D09C0E5B33C0FEEFA4B40
4171920,1472,16243252,Entire home/apt,,Edinburgh,,Calton,23,5.0,6,2.0,,161.0,,"CENTRAL,MODERN,SPACIOUS APARTMENT, FREE PARKING",2017-07-22 03:42:49.662778,55.961351,-3.176011,0101000020E6100000DAE38574786809C00B7DB08C0DFB4B40
12078602,1472,58707965,Entire home/apt,,Edinburgh,,Portobello,2,0.0,6,2.0,,167.0,,Georgian Flat Edinburgh Festival,2017-07-22 03:42:49.660855,55.953537,-3.113738,0101000020E6100000E57FF277EFE808C052431B800DFA4B40
11031410,1472,57176151,Entire home/apt,,Edinburgh,,Broughton,4,5.0,4,2.0,,174.0,,"Bright, modern, central apartment",2017-07-22 03:42:49.658839,55.962412,-3.182676,0101000020E6100000DE1CAED51E7609C094A3005130FB4B40
19435513,1472,136255423,Entire home/apt,,Edinburgh,,Harbour,3,3.5,6,3.0,,149.0,,3 bedroom cosy sunny flat,2017-07-22 03:42:49.655495,55.973251,-3.186093,0101000020E6100000C11DA8531E7D09C04FE61F7D93FC4B40
6697498,1472,23059497,Entire home/apt,,Edinburgh,,Calton,8,4.0,6,3.0,,152.0,,Modern Flat 10 min City Centre,2017-07-22 03:42:49.651385,55.960389,-3.176573,0101000020E610000055DAE21A9F6909C01538D906EEFA4B40
18424427,1472,77572662,Entire home/apt,,Edinburgh,,Meadowbank,2,0.0,4,2.0,,161.0,,Calton Hill Apartment,2017-07-22 03:42:49.645165,55.959248,-3.171636,0101000020E6100000B187F6B1825F09C0706072A3C8FA4B40
7560539,1472,39626484,Entire home/apt,,Edinburgh,,Duddingston,5,5.0,6,3.0,,174.0,,Fantastic Georgian house,2017-07-22 03:42:48.556778,55.950198,-3.119262,0101000020E6100000923EADA23FF408C0C05C8B16A0F94B40
13993927,1472,28641032,Entire home/apt,,Edinburgh,,Calton,22,5.0,6,3.0,,146.0,,Edinburgh city centre with *FREE * parking space!,2017-07-22 03:42:48.554231,55.959519,-3.176021,0101000020E61000001346B3B27D6809C00072C284D1FA4B40
19572066,1472,4048288,Entire home/apt,,Edinburgh,,Calton,0,0.0,4,1.0,,161.0,,"Montgomery Street 62, Hillside: Spacious and quiet",2017-07-22 03:42:48.549452,55.959068,-3.180293,0101000020E6100000F294D5743D7109C0F0517FBDC2FA4B40
19691531,1472,138215574,Entire home/apt,,Edinburgh,,Calton,1,0.0,5,2.0,,147.0,,Comfortable Two Bedroom Pad!,2017-07-22 03:42:48.545899,55.960127,-3.172067,0101000020E610000044C4CDA9646009C0D8800871E5FA4B40
521385,1472,2564448,Entire home/apt,,Edinburgh,,Tollcross,162,5.0,4,1.0,,153.0,,Beautiful Grassmarket Apartment,2017-07-22 03:42:48.540461,55.948759,-3.194757,0101000020E61000002A560DC2DC8E09C0916456EF70F94B40
17925517,1472,57428038,Entire home/apt,,Edinburgh,,Holyrood,8,5.0,5,2.0,,160.0,,Amazing 2 bedroom flat seconds from Holyrood Park!,2017-07-22 03:42:48.531999,55.955624,-3.156998,0101000020E61000009D4CDC2A884109C0E8A221E351FA4B40
14794344,1472,92399406,Entire home/apt,,Edinburgh,,Holyrood,50,5.0,4,2.0,,147.0,,Beautiful apartment on Royal Mile - Dunbar's Close,2017-07-22 03:42:48.528281,55.952242,-3.178432,0101000020E61000009E7AA4C16D6D09C056F0DB10E3F94B40
13187480,1472,71599990,Entire home/apt,,Edinburgh,,Milton,9,5.0,8,3.0,,161.0,,Sunny holiday home close to both beach and city,2017-07-22 03:42:48.525792,55.943965,-3.094057,0101000020E6100000D1ADD7F4A0C008C0C9C859D8D3F84B40
523784,1472,28047670,Entire home/apt,,Edinburgh,,Broughton,54,4.5,6,2.0,,160.0,,AJEM 2bed 2bath Pilrig Heights Apt with onsite gym,2017-07-22 03:42:47.459518,55.96742,-3.183416,0101000020E61000004D81CCCEA27709C087BF266BD4FB4B40
3728430,1472,19048456,Entire home/apt,,Edinburgh,,Mayfield,64,5.0,4,2.0,,174.0,, Fully Refurbished Apt With Parking,2017-07-22 03:42:47.454017,55.935495,-3.171196,0101000020E6100000ECA529029C5E09C02849D74CBEF74B40
19635927,1472,137448634,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,4,2.0,,152.0,,"Comfortable flat, Free parking in city centre.",2017-07-22 03:42:47.450433,55.959247,-3.163761,0101000020E6100000CEE15AED614F09C09FE40E9BC8FA4B40
19095034,1472,105532700,Entire home/apt,,Edinburgh,,Broughton,0,0.0,2,1.0,,174.0,,Spacious 1 Bed Flat Fireworks Views,2017-07-22 03:42:47.448204,55.962173,-3.184183,0101000020E610000056D5CBEF347909C00F0C207C28FB4B40
19207758,1472,134398620,Entire home/apt,,Edinburgh,,Calton,2,0.0,4,1.0,,174.0,,Stylish one bedroom apartment next to the park,2017-07-22 03:42:47.446188,55.959294,-3.173386,0101000020E61000008EACFC32186309C0E09F5225CAFA4B40
12844163,1472,64426759,Entire home/apt,,Edinburgh,,New Town,17,5.0,6,3.0,,147.0,,Stunning 3 bedroom central Stockbridge apartment,2017-07-22 03:42:47.437029,55.95685,-3.203449,0101000020E6100000323B8BDEA9A009C0BC96900F7AFA4B40
19222906,1472,14508385,Entire home/apt,,Edinburgh,,Holyrood,0,0.0,2,1.0,,166.0,,Sanctuary in the Scottish Capital,2017-07-22 03:42:47.434898,55.955899,-3.160844,0101000020E610000006103E94684909C0BAA3FFE55AFA4B40
8510980,1472,44816911,Entire home/apt,,Edinburgh,,Portobello,53,4.5,4,2.0,,156.0,,Edinburgh Beach View Apartment,2017-07-22 03:42:47.432442,55.95752,-3.118812,0101000020E610000094FAB2B453F308C00AA2EE0390FA4B40
18993640,1472,1667905,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,3,2.0,,174.0,,City Center Edinburgh Festival Let,2017-07-22 03:42:45.600478,55.960171,-3.16871,0101000020E6100000B610E4A0845909C0A8C821E2E6FA4B40
9216231,1472,4203507,Entire home/apt,,Edinburgh,,Portobello,20,5.0,5,2.0,,161.0,,Cosy Beach Flat - Pets welcome,2017-07-22 03:42:45.596383,55.9532,-3.11226,0101000020E610000012312592E8E508C00B46257502FA4B40
19292096,1472,135093175,Entire home/apt,,Edinburgh,,Lorne,0,0.0,6,2.0,,180.0,,Spacious 2 bedroom flat in beautiful courtyard,2017-07-22 03:42:45.592695,55.972039,-3.169145,0101000020E61000005F419AB1685A09C0E1B721C66BFC4B40
19434571,1472,73182030,Entire home/apt,,Edinburgh,,New Town,1,0.0,4,2.0,,146.0,,"Great King St, 2 bed flat in Edinburgh City Centre",2017-07-22 03:42:45.589352,55.95661,-3.200006,0101000020E6100000BC07E8BE9C9909C066834C3272FA4B40
11620146,1472,23293738,Entire home/apt,,Edinburgh,,Southside,3,4.5,2,1.0,,161.0,,Flat in the Heart of the Festival,2017-07-22 03:42:45.584536,55.94301,-3.177836,0101000020E61000006269E047356C09C086E63A8DB4F84B40
1502315,1472,7741329,Entire home/apt,,Edinburgh,,Meadowbank,20,4.0,3,2.0,,167.0,,Abbeyhill One Apartment,2017-07-22 03:42:45.582029,55.959549,-3.167988,0101000020E6100000ADF6B0170A5809C06BF46A80D2FA4B40
